,year,selling_price,km_driven,owner,fuel_Diesel,seller_type_Dealer,transmission_Manual
88,1.4655484284706246,14.074021253115776,-2.2172975316740304,0,1,1,1
89,1.218145903633237,13.458835614025542,-0.8760983931018627,0,0,0,0
90,-0.020708579818839983,12.180754837545884,-0.12081529525237211,0,1,1,1
91,-0.5171121854745169,12.765688433465597,-0.04937693445492199,2,0,0,0
92,1.218145903633237,13.541073712262515,-0.04937693445492199,0,1,0,1
93,-1.7602843140972828,11.289781913656018,0.31131040897907253,2,0,0,1
94,0.970620750526107,13.698976741708323,-0.32458158959395766,0,1,1,0
95,-0.020708579818839983,12.706847933442663,0.24280426417889367,0,1,0,1
96,-0.26884870227547814,12.43320423404224,-0.5003004627305725,2,1,0,1
97,0.970620750526107,14.761360092079974,-0.4646856502737025,0,1,1,0
98,-0.020708579818839983,11.438201918774292,-0.925682875155086,2,0,0,1
99,0.47520207282092564,12.345830240069793,-0.33148443648300474,0,0,0,1
100,-0.020708579818839983,12.111761966058932,0.8269290062452419,0,1,0,1
101,-0.7654991521320262,12.429216196844383,0.5448215042171592,2,1,0,1
102,-0.7654991521320262,12.765688433465597,0.9474241609745148,2,1,0,1
103,-0.26884870227547814,11.736069016284437,-0.7824079647586529,0,0,0,1
104,1.218145903633237,13.753635154246187,-3.7630421846489273,0,1,1,1
105,1.4655484284706246,13.17115354157376,-2.1623218165682996,0,0,0,1
106,0.970620750526107,12.973861048897579,-1.658713905458817,0,0,1,1
107,-0.26884870227547814,13.122363377404328,0.8269290062452419,0,1,0,1
108,0.7229728475242739,12.889169490236618,-0.7537038820730242,0,0,1,1
109,1.4655484284706246,14.151982794585487,-2.0840963178833305,0,1,0,1
110,0.7229728475242739,13.122363377404328,-0.3963315856174522,0,0,0,1
111,0.47520207282092564,11.77528972943772,0.37600547796959144,0,0,0,1
112,0.22730830442961586,14.491002294379516,-0.7824079647586529,0,1,1,0
113,-0.26884870227547814,12.323855681186558,0.9474241609745148,2,0,0,1
114,0.970620750526107,14.808762330974558,-0.6951842627143943,0,1,0,0
115,0.47520207282092564,11.314474526246391,-1.2726375263176162,0,0,0,1
116,-1.0140097251477016,13.217673557208654,0.8269290062452419,0,1,0,1
117,-0.5171121854745169,12.765688433465597,2.2654255434674035,4,1,0,1
118,0.7229728475242739,12.971540487669746,-1.2077903771831686,0,1,0,1
119,-2.009290545219971,11.156250521031495,0.1811216779857697,2,0,0,1
120,-0.26884870227547814,12.100712129872347,0.1811216779857697,2,0,0,1
121,0.47520207282092564,12.971540487669746,0.42905839082642494,4,1,0,1
122,0.22730830442961586,13.38472764187182,-0.7713939615012051,0,1,1,1
123,1.4655484284706246,13.304684934198283,-2.9604022585834944,0,0,0,1
124,0.7229728475242739,13.190022025878143,0.014711441683887076,0,1,0,1
125,-0.7654991521320262,12.429216196844383,-0.33148443648300474,0,0,0,1
126,0.22730830442961586,13.199324418540456,0.282315049626384,0,1,1,1
127,0.970620750526107,14.28551418721001,-3.6062095868429687,0,1,0,1
128,-1.0140097251477016,12.611537753638338,1.5559079746347673,2,1,0,1
129,0.970620750526107,13.208541073645382,-0.33148443648300474,0,1,0,1
130,-0.5171121854745169,12.679196402112153,0.5645314662938364,0,1,1,1
131,0.7229728475242739,13.805460222110773,1.3053643315265888,0,1,1,1
132,-0.5171121854745169,12.468436909997665,1.339535120714014,0,1,0,1
133,-0.7654991521320262,12.154779351142624,-0.3963315856174522,0,0,1,1
134,0.970620750526107,13.017002861746503,-1.5714902034145581,0,0,0,0
135,0.7229728475242739,13.262125319779487,-0.04937693445492199,0,1,0,1
136,0.970620750526107,13.997832114758229,-0.33148443648300474,0,1,0,1
137,-1.0140097251477016,12.429216196844383,0.1811216779857697,2,0,0,1
138,-3.505940974666753,11.225243392518447,0.37600547796959144,0,0,0,1
139,1.218145903633237,12.409013489526863,-0.6951842627143943,0,0,0,1
140,1.218145903633237,13.569610019527449,-1.658713905458817,0,0,1,1
141,-0.26884870227547814,12.487485104968359,0.07111822027435079,2,1,0,1
142,0.970620750526107,12.577636201962656,0.1811216779857697,0,0,0,1
143,-1.5114021827713484,11.77528972943772,0.8013878903941072,2,1,0,1
144,-0.26884870227547814,11.77528972943772,0.13826190452704482,0,1,1,1
145,1.4655484284706246,13.303016877097587,-1.5714902034145581,4,1,0,1
146,1.218145903633237,13.458835614025542,-2.0840963178833305,0,0,0,1
147,-2.507675802324722,11.695247021764184,1.4600302754432892,2,0,0,1
148,-1.5114021827713484,11.84939770159144,-0.07491805030605678,0,0,1,1
149,-1.0140097251477016,11.918390573078392,0.30161683271504247,0,1,0,1
150,0.47520207282092564,12.691580461311874,0.8269290062452419,0,1,0,1
151,-1.7602843140972828,12.644327576461329,0.2225759568751117,2,0,1,0
152,-2.75705507650573,11.512925464970229,1.0574276186859337,0,1,0,1
153,1.4655484284706246,13.9108207377686,-0.33148443648300474,0,1,0,1
154,-1.0140097251477016,12.611537753638338,-0.04937693445492199,0,0,0,1
155,1.218145903633237,12.948009990259552,-0.9772917647424769,0,0,0,0
156,0.970620750526107,13.217673557208654,-1.2077903771831686,0,0,0,1
157,-1.5114021827713484,11.350406535472453,0.6214657115953478,2,0,0,1
158,0.47520207282092564,12.89921982609012,-0.33148443648300474,0,0,0,1
159,-0.020708579818839983,13.737549016494562,0.46322918001385016,0,1,0,1
160,1.4655484284706246,13.102160670086809,-1.667776612618471,0,0,0,1
161,0.22730830442961586,13.864300722133706,0.6937277924545419,4,1,0,1
162,0.7229728475242739,13.458835614025542,1.421127444917323,0,1,0,1
163,1.4655484284706246,13.060487973686241,-2.366203819911413,0,0,0,1
164,-0.5171121854745169,11.918390573078392,-0.33148443648300474,2,1,0,1
165,0.47520207282092564,13.997832114758229,0.37600547796959144,4,1,0,1
166,-0.020708579818839983,12.971540487669746,0.6653166589464342,2,1,0,1
167,-2.507675802324722,11.002099841204238,0.8269290062452419,2,0,0,1
168,-2.009290545219971,11.695247021764184,0.8269290062452419,4,0,0,1
169,0.22730830442961586,12.323855681186558,-0.6951842627143943,0,0,0,1
170,-0.5171121854745169,13.217673557208654,1.6841276477022111,2,0,0,1
171,0.7229728475242739,12.850554654108839,-0.3963315856174522,0,1,1,1
172,-0.5171121854745169,12.751299696013497,0.29200277699237587,0,1,0,1
173,-1.0140097251477016,11.608235644774552,1.0574276186859337,0,0,0,1
174,-0.020708579818839983,12.206072645530174,0.1811216779857697,0,0,0,1
175,-1.262644027605308,11.695247021764184,-0.27816744581028496,2,0,0,1
176,-2.009290545219971,11.695247021764184,1.0574276186859337,4,1,0,1
177,-1.5114021827713484,11.695247021764184,0.5662262133375571,0,0,0,1
178,0.7229728475242739,13.415032991367148,-2.5163749829265933,0,0,0,1
179,1.218145903633237,15.150511624696614,-2.0840963178833305,0,1,1,0
180,0.22730830442961586,15.29711509888849,0.8269290062452419,2,1,0,0
181,-0.26884870227547814,12.206072645530174,-0.04937693445492199,0,1,0,1
182,0.7229728475242739,12.487485104968359,-0.33148443648300474,0,0,0,1
183,-1.262644027605308,11.84939770159144,0.37600547796959144,0,0,0,0
184,-0.5171121854745169,12.013700752882718,0.1811216779857697,0,0,0,1
185,-2.2584209999603413,11.289781913656018,0.13826190452704482,0,0,0,1
186,-2.507675802324722,11.350406535472453,0.9474241609745148,2,0,0,1
187,0.22730830442961586,13.122363377404328,0.5760389479451586,0,1,0,1
188,-2.2584209999603413,12.66032791780777,0.9474241609745148,4,1,0,1
189,0.970620750526107,12.896716695872,-0.6951842627143943,0,0,0,1
190,-0.020708579818839983,13.017002861746503,-0.04937693445492199,0,0,0,1
191,0.47520207282092564,13.112313041550827,0.008156953689041112,0,1,1,1
192,1.218145903633237,13.38472764187182,-0.6951842627143943,0,0,0,1
193,1.218145903633237,13.579788224443204,-0.07491805030605678,0,1,1,1
194,0.970620750526107,13.122363377404328,-0.33148443648300474,0,0,0,0
195,-1.0140097251477016,12.611537753638338,1.8114361021695533,0,1,1,1
196,1.218145903633237,13.592367006650065,0.0002075475983012753,0,1,0,1
197,-0.020708579818839983,12.821258284620408,0.5448215042171592,4,1,0,1
198,-0.020708579818839983,12.429216196844383,0.07111822027435079,0,1,0,1
199,-0.26884870227547814,12.611537753638338,0.6937277924545419,0,1,0,1
200,-0.020708579818839983,12.254862809699606,1.2063339069233163,2,1,1,1
201,-1.0140097251477016,11.918390573078392,0.8269290062452419,2,0,0,1
202,-0.5171121854745169,11.652678711655406,0.1811216779857697,4,0,0,1
203,0.970620750526107,13.592367006650065,-0.8760983931018627,2,1,0,1
204,0.47520207282092564,13.217673557208654,0.9881367312858507,0,1,0,1
205,0.970620750526107,13.737549016494562,-0.5003004627305725,0,1,0,1
206,-1.0140097251477016,11.695247021764184,1.9853424489734863,2,0,0,1
207,0.47520207282092564,12.388394202324129,-0.04937693445492199,2,0,0,1
208,-0.7654991521320262,11.884489021402711,0.9474241609745148,2,0,0,1
209,-0.020708579818839983,13.458835614025542,0.37600547796959144,2,1,0,1
210,1.218145903633237,12.506177237980511,-1.2077903771831686,0,0,0,1
211,-1.262644027605308,12.594730635321957,1.0574276186859337,0,1,0,1
212,-1.5114021827713484,11.407564949312402,-0.21599869665808707,2,0,1,1
213,-0.26884870227547814,12.611537753638338,1.0988818975752757,0,1,0,1
214,-1.5114021827713484,12.072541252905651,0.5448215042171592,2,1,0,1
215,0.22730830442961586,12.542544882151386,0.2595494392477552,0,0,1,1
216,0.22730830442961586,13.262125319779487,0.6937277924545419,2,1,0,1
217,0.970620750526107,12.948009990259552,-1.2147629015424546,0,0,1,0
218,1.218145903633237,12.560244459250788,-1.658713905458817,0,0,0,1
219,0.970620750526107,13.17115354157376,-0.3634922786330882,0,0,1,1
220,1.218145903633237,13.955272500339433,-1.586326409963841,0,0,1,1
221,-0.26884870227547814,12.154779351142624,1.0574276186859337,0,1,0,1
222,0.7229728475242739,13.415032991367148,-2.5163749829265933,0,0,0,1
223,1.218145903633237,13.9108207377686,-0.6951842627143943,0,1,0,0
224,0.7229728475242739,14.070152776337855,-2.9604022585834944,0,1,0,1
225,-0.26884870227547814,13.901688254205327,1.0574276186859337,2,1,0,1
226,-0.26884870227547814,11.695247021764184,1.2523114186697553,0,1,0,1
227,1.218145903633237,12.506177237980511,-1.2077903771831686,0,0,0,1
228,-0.5171121854745169,11.695247021764184,0.1811216779857697,4,0,0,1
229,-1.262644027605308,11.695247021764184,0.8269290062452419,4,0,0,1
230,0.47520207282092564,12.287652632522597,-0.18257814824562202,0,0,0,1
231,1.218145903633237,13.304684934198283,-2.4310509690458604,0,0,0,0
232,-0.26884870227547814,12.89921982609012,0.9474241609745148,0,1,0,1
233,-0.5171121854745169,11.918390573078392,1.421127444917323,2,0,0,1
234,-1.7602843140972828,11.002099841204238,1.2063339069233163,1,0,0,1
235,-0.5171121854745169,11.79810440720389,0.5448215042171592,0,1,0,1
236,0.47520207282092564,12.765688433465597,0.2155829285750041,0,1,1,1
237,1.218145903633237,14.038654109278484,-0.6951842627143943,0,1,0,1
238,-0.26884870227547814,12.611537753638338,1.6046726735176162,0,1,0,1
239,-0.020708579818839983,12.644327576461329,0.1620143787425751,0,0,1,1
240,-0.7654991521320262,12.323855681186558,0.1811216779857697,2,0,0,1
241,-0.7654991521320262,11.350406535472453,0.650868018995817,0,1,0,1
242,-0.5171121854745169,12.971540487669746,0.37600547796959144,2,1,0,1
243,-0.26884870227547814,13.474427708785377,0.0385208503752066,0,1,1,1
244,-1.5114021827713484,10.915088464214607,1.67122710479532,4,1,0,1
245,0.47520207282092564,13.527828485512494,-0.15550625981204538,0,1,0,1
246,-0.26884870227547814,12.611537753638338,-0.04937693445492199,0,0,0,1
247,-0.020708579818839983,12.388394202324129,0.37600547796959144,1,0,0,1
248,-0.020708579818839983,12.89921982609012,0.47957505764244457,2,1,1,1
249,1.218145903633237,14.137594057133388,-0.925682875155086,0,1,0,1
250,0.47520207282092564,14.375126345899696,1.1354889659310015,0,1,1,0
251,-0.7654991521320262,12.154779351142624,-0.3963315856174522,0,0,1,1
252,-0.5171121854745169,13.592367006650065,1.8237301016746785,0,1,0,1
253,0.970620750526107,13.710150042306449,-0.04937693445492199,0,1,0,1
254,-2.009290545219971,11.982929094215963,0.3206283524032893,0,0,0,1
255,0.47520207282092564,13.652991628466498,-0.925682875155086,0,0,0,1
256,0.970620750526107,13.142164043914272,-0.2109892817537297,0,1,1,1
257,0.970620750526107,12.676076274775909,-0.04937693445492199,0,0,0,1
258,0.7229728475242739,12.429216196844383,-0.6951842627143943,0,0,0,1
259,0.47520207282092564,13.422467969854667,0.30161683271504247,0,0,0,1
260,0.970620750526107,12.611537753638338,-1.7524043338020265,2,0,0,1
261,-2.009290545219971,12.429216196844383,0.37600547796959144,0,0,0,1
262,0.7229728475242739,11.77528972943772,-0.33148443648300474,0,0,0,1
263,0.970620750526107,12.736700896592344,0.1811216779857697,0,1,0,1
264,-0.020708579818839983,12.959844447906553,-1.2077903771831686,0,1,1,1
265,0.47520207282092564,13.304684934198283,-0.18257814824562202,0,0,0,1
266,-0.26884870227547814,12.791077667470416,1.0574276186859337,4,1,0,0
267,-1.0140097251477016,11.608235644774552,-0.6951842627143943,2,0,0,1
268,-0.5171121854745169,12.154779351142624,0.6937277924545419,4,1,0,1
269,-0.26884870227547814,12.948009990259552,0.6937277924545419,2,1,0,1
270,-0.7654991521320262,11.48246625748552,1.1390199428892427,0,0,0,1
271,0.47520207282092564,13.345506928718539,-1.8622663457497068,0,0,0,1
272,0.970620750526107,13.458835614025542,-1.135914651591936,0,1,1,1
273,-1.7602843140972828,11.918390573078392,1.2550176107161657,0,0,0,1
274,1.4655484284706246,13.38472764187182,-2.9604022585834944,0,1,0,1
275,-0.020708579818839983,12.89921982609012,0.9124659272054513,0,1,0,1
276,0.47520207282092564,13.304684934198283,1.0574276186859337,0,1,0,1
277,-1.5114021827713484,12.128111104060462,1.8799278973346834,2,1,0,1
278,1.4655484284706246,12.736700896592344,-0.04937693445492199,0,0,0,1
279,0.22730830442961586,12.301382825334498,-0.26980185028988074,0,0,0,1
280,-1.7602843140972828,11.695247021764184,0.528918876487015,1,0,1,1
281,-0.7654991521320262,12.388394202324129,-0.04937693445492199,2,0,0,1
282,-3.2561875380181906,11.56171562913966,0.5448215042171592,0,0,0,1
283,0.47520207282092564,13.38472764187182,0.33935820956726503,0,1,0,1
284,1.4655484284706246,12.89921982609012,-1.4898978792112492,0,0,0,0
285,0.7229728475242739,13.85952648644279,0.282315049626384,0,1,1,1
286,1.218145903633237,15.150511624696614,-2.0840963178833305,0,1,1,0
287,-1.7602843140972828,11.289781913656018,0.37600547796959144,0,0,0,1
288,1.218145903633237,13.399995114002609,-0.925682875155086,0,1,0,1
289,0.22730830442961586,13.270783382522602,0.37600547796959144,0,1,0,1
290,1.218145903633237,14.151982794585487,-1.2077903771831686,0,1,0,1
291,0.970620750526107,12.80765263256463,0.5128136620670757,0,0,0,1
292,-0.26884870227547814,12.815838217151068,0.6937277924545419,2,0,0,1
293,0.970620750526107,12.765688433465597,-0.925682875155086,0,0,0,1
294,0.970620750526107,11.918390573078392,-0.04937693445492199,0,0,0,1
295,0.7229728475242739,12.84792653170257,-1.5714902034145581,0,0,0,1
296,-2.2584209999603413,12.100712129872347,1.7032349469454058,2,0,0,1
297,-1.262644027605308,11.884489021402711,0.1811216779857697,0,0,0,1
298,0.7229728475242739,13.071070083016778,-0.925682875155086,0,0,0,1
299,-1.7602843140972828,11.225243392518447,0.5448215042171592,4,0,0,1
300,-0.5171121854745169,12.301382825334498,1.2523114186697553,2,1,0,1
301,-1.7602843140972828,11.461632170582678,0.9474241609745148,0,0,0,1
302,-0.020708579818839983,12.736700896592344,-0.5003004627305725,0,0,0,1
303,0.47520207282092564,13.369223455335854,0.37600547796959144,2,1,0,1
304,-0.020708579818839983,13.017002861746503,0.46322918001385016,2,1,0,1
305,0.22730830442961586,12.323855681186558,-0.24005360165453984,0,0,1,1
306,1.4655484284706246,14.77102200299171,-2.14894346701778,0,1,0,0
307,-0.7654991521320262,12.388394202324129,-0.04937693445492199,2,0,0,1
308,0.970620750526107,13.304684934198283,-2.0840963178833305,0,0,0,1
309,-0.5171121854745169,11.84939770159144,0.1811216779857697,2,1,0,1
310,-0.26884870227547814,11.77528972943772,0.5448215042171592,0,0,0,1
311,-1.262644027605308,11.695247021764184,0.6937277924545419,2,0,0,1
312,0.47520207282092564,11.198214720130528,0.11627452885132224,0,0,0,1
313,0.970620750526107,13.142164043914272,-0.925682875155086,0,1,0,1
314,0.970620750526107,13.253391639810733,-0.5003004627305725,0,0,0,1
315,-0.5171121854745169,11.84939770159144,0.1811216779857697,2,0,0,1
316,-0.020708579818839983,12.936033799212835,-0.3073480417496223,0,0,1,1
317,0.22730830442961586,12.89921982609012,1.0574276186859337,2,1,0,1
318,-0.26884870227547814,12.201060103706629,0.7215144546064367,4,1,1,1
319,-2.009290545219971,11.512925464970229,1.0988818975752757,2,0,0,1
320,0.970620750526107,13.422467969854667,0.37600547796959144,0,1,0,1
321,0.47520207282092564,13.122363377404328,1.0574276186859337,0,1,0,1
322,0.47520207282092564,13.180632285528304,0.07111822027435079,0,1,1,1
323,1.4655484284706246,12.429216196844383,-0.8283854765050942,0,0,0,1
324,0.47520207282092564,13.560618308335483,0.31155750020138767,0,0,0,1
325,-1.0140097251477016,14.038654109278484,0.5128136620670757,4,1,1,0
326,-1.5114021827713484,13.217673557208654,0.5448215042171592,2,0,0,1
327,0.970620750526107,13.742939865129438,-1.853597705442641,0,1,0,1
328,-0.5171121854745169,13.304684934198283,1.3367845108434728,2,1,1,1
329,-0.26884870227547814,12.100712129872347,1.387789828490713,2,1,0,1
330,-0.7654991521320262,12.323855681186558,0.8269290062452419,2,0,0,1
331,1.218145903633237,13.458835614025542,-0.6951842627143943,0,0,0,1
332,0.7229728475242739,13.122363377404328,0.1811216779857697,0,0,0,1
333,0.47520207282092564,13.955272500339433,0.06267714584584795,2,1,0,0
334,-0.7654991521320262,12.765688433465597,0.5448215042171592,4,0,0,0
335,-2.2584209999603413,11.289781913656018,0.13826190452704482,0,0,0,1
336,-0.5171121854745169,12.100712129872347,1.2011163501744075,2,0,0,0
337,-0.26884870227547814,12.815838217151068,0.6937277924545419,2,0,0,1
338,-0.7654991521320262,12.429216196844383,0.07111822027435079,0,0,0,1
339,0.47520207282092564,13.753635154246187,1.1390199428892427,0,1,0,1
340,-0.7654991521320262,12.072541252905651,-0.18257814824562202,2,0,0,1
341,-1.7602843140972828,10.915088464214607,0.37600547796959144,2,0,0,1
342,-2.2584209999603413,11.289781913656018,1.0574276186859337,0,0,0,1
343,1.218145903633237,13.122363377404328,-0.6951842627143943,0,0,0,1
344,1.4655484284706246,14.346138809026444,-2.0840963178833305,0,1,0,1
345,-0.26884870227547814,12.506177237980511,0.1811216779857697,0,1,0,1
346,-2.75705507650573,11.082142548877775,0.8269290062452419,2,0,0,1
347,1.4655484284706246,13.304684934198283,-2.0840963178833305,0,0,0,1
348,0.22730830442961586,13.38472764187182,0.37600547796959144,2,1,0,1
349,-0.020708579818839983,12.80765263256463,0.282315049626384,0,1,1,1
350,-0.020708579818839983,12.736700896592344,0.9474241609745148,2,1,0,1
351,-1.0140097251477016,11.813030057420567,0.6937277924545419,0,0,0,1
352,-0.020708579818839983,13.815510557964274,1.033820088072715,2,1,0,1
353,0.47520207282092564,12.873902018105829,-0.6033614755544839,0,0,1,1
354,-1.5114021827713484,11.512925464970229,1.67122710479532,0,0,0,1
355,1.4655484284706246,13.228523573232719,-0.9772917647424769,0,0,0,1
356,1.218145903633237,12.793859310432293,-2.729903646142805,0,0,0,1
357,-0.020708579818839983,14.27293540500315,0.6362523390456241,0,1,1,0
358,0.22730830442961586,13.16158409055761,0.5760389479451586,0,1,0,1
359,0.7229728475242739,13.38472764187182,0.5448215042171592,0,1,0,1
360,-1.0140097251477016,12.611537753638338,-0.04937693445492199,0,1,0,1
361,-0.26884870227547814,11.918390573078392,0.6937277924545419,0,1,0,1
362,-2.507675802324722,11.225243392518447,0.11627452885132224,0,0,0,1
363,-0.7654991521320262,13.081541382884074,0.5448215042171592,2,0,0,1
364,1.4655484284706246,13.664687668229691,-0.5003004627305725,0,1,0,1
365,-1.5114021827713484,12.301382825334498,0.5448215042171592,2,0,0,1
366,-0.7654991521320262,13.353475098367715,1.7032349469454058,4,1,0,1
367,-0.7654991521320262,12.301382825334498,0.7753201166578509,4,0,0,1
368,1.4655484284706246,13.51169910358261,-2.366203819911413,0,0,0,0
369,0.47520207282092564,13.815510557964274,-3.375710974402277,0,1,1,1
370,0.970620750526107,13.458835614025542,-0.04937693445492199,0,1,0,1
371,0.47520207282092564,13.017002861746503,-0.04937693445492199,0,1,0,1
372,1.218145903633237,15.201804919084164,0.33935820956726503,0,1,0,0
373,0.47520207282092564,13.017002861746503,-0.33148443648300474,0,1,0,1
374,1.218145903633237,12.66032791780777,0.09389797594151097,0,0,1,1
375,0.7229728475242739,12.84792653170257,-0.3963315856174522,0,1,1,1
376,1.218145903633237,12.923909999653127,-0.18257814824562202,0,0,0,1
377,1.218145903633237,14.187074114396758,-1.2077903771831686,0,1,0,1
378,0.970620750526107,12.542544882151386,-0.4646856502737025,0,0,0,1
379,0.970620750526107,13.75043749398413,0.19786685305463125,0,0,0,1
